Filename:  live_data.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/14/2013 16:04:15,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
851,930,42.116,5126,9689,889.6,2.33,GOOD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
835,32,,,,,,
836,46,,,,,,
837,46,,,,,,
838,30,,,,,,
839,40,,,,,,
840,58,,,,,,
841,30,,,,,,
842,49,,,,,,
843,47,,,,,,
844,68,,,,,,
845,39,,,,,,
846,61,,,,,,
847,60,,,,,,
848,49,,,,,,
849,55,,,,,,
850,73,,,,,,
851,71,,,,,,
852,79,,,,,,
853,85,,,,,,
854,81,,,,,,
855,90,,,,,,
856,75,,,,,,
857,86,,,,,,
858,82,,,,,,
859,87,,,,,,
860,96,,,,,,
861,116,,,,,,
862,101,,,,,,
863,139,,,,,,
864,133,,,,,,
865,121,,,,,,
866,125,,,,,,
867,117,,,,,,
868,112,,,,,,
869,148,,,,,,
870,158,,,,,,
871,140,,,,,,
872,144,,,,,,
873,152,,,,,,
874,176,,,,,,
875,166,,,,,,
876,159,,,,,,
877,155,,,,,,
878,154,,,,,,
879,148,,,,,,
880,164,,,,,,
881,145,,,,,,
882,156,,,,,,
883,143,,,,,,
884,169,,,,,,
885,152,,,,,,
886,162,,,,,,
887,160,,,,,,
888,134,,,,,,
889,157,,,,,,
890,174,,,,,,
891,159,,,,,,
892,146,,,,,,
893,172,,,,,,
894,149,,,,,,
895,140,,,,,,
896,179,,,,,,
897,168,,,,,,
898,184,,,,,,
899,144,,,,,,
900,163,,,,,,
901,142,,,,,,
902,162,,,,,,
903,150,,,,,,
904,146,,,,,,
905,147,,,,,,
906,129,,,,,,
907,135,,,,,,
908,159,,,,,,
909,130,,,,,,
910,130,,,,,,
911,107,,,,,,
912,119,,,,,,
913,97,,,,,,
914,100,,,,,,
915,93,,,,,,
916,112,,,,,,
917,90,,,,,,
918,108,,,,,,
919,86,,,,,,
920,78,,,,,,
921,63,,,,,,
922,71,,,,,,
923,68,,,,,,
924,64,,,,,,
925,50,,,,,,
926,64,,,,,,
927,59,,,,,,
928,48,,,,,,
929,37,,,,,,
930,46,,,,,,
931,38,,,,,,
932,39,,,,,,
933,56,,,,,,
934,35,,,,,,
935,29,,,,,,
936,27,,,,,,
937,25,,,,,,
938,22,,,,,,
939,20,,,,,,
940,20,,,,,,
941,23,,,,,,
942,8,,,,,,
943,15,,,,,,
944,12,,,,,,
945,15,,,,,,
946,10,,,,,,
947,7,,,,,,
948,4,,,,,,
949,8,,,,,,
950,6,,,,,,
951,4,,,,,,
952,3,,,,,,
953,5,,,,,,
954,8,,,,,,
955,3,,,,,,
956,4,,,,,,
957,3,,,,,,
958,1,,,,,,
959,1,,,,,,
960,0,,,,,,
961,1,,,,,,
962,2,,,,,,
963,3,,,,,,
964,1,,,,,,
965,3,,,,,,
966,2,,,,,,
967,0,,,,,,
968,3,,,,,,
969,2,,,,,,
970,1,,,,,,
971,2,,,,,,
972,2,,,,,,
973,0,,,,,,
974,1,,,,,,
975,0,,,,,,
976,2,,,,,,
977,2,,,,,,
978,4,,,,,,
979,1,,,,,,
980,1,,,,,,
981,2,,,,,,
982,1,,,,,,
983,0,,,,,,
984,0,,,,,,
985,1,,,,,,
986,1,,,,,,
987,1,,,,,,
988,2,,,,,,
989,1,,,,,,
990,1,,,,,,
991,1,,,,,,
992,2,,,,,,
993,2,,,,,,
994,1,,,,,,
995,2,,,,,,
996,2,,,,,,
997,2,,,,,,
998,0,,,,,,
999,0,,,,,,
1000,0,,,,,,
1001,1,,,,,,
1002,3,,,,,,
1003,2,,,,,,
1004,1,,,,,,
1005,1,,,,,,
1006,0,,,,,,
1007,1,,,,,,
1008,0,,,,,,
1009,1,,,,,,
1010,1,,,,,,
1011,1,,,,,,
1012,1,,,,,,
1013,4,,,,,,
1014,1,,,,,,
1015,0,,,,,,
1016,0,,,,,,
1017,0,,,,,,
1018,0,,,,,,
1019,0,,,,,,
1020,0,,,,,,
1021,0,,,,,,
1022,1,,,,,,
1023,13,,,,,,
